audio	sentence	native_lang
25_2724_4_251_01_211109-113932_bem_5da_elicit_2.wav	Nacimupapusha kwena tacila cetekela ukuti kuti akumanya bakateka.	toi
1_99_4_11_01_211030-113015_bem_cc3_elicit_2.wav	ili ishibikwa sana eico bonse amenso yantontele pali wene	toi
34_4961_4_341_01_211113-144851_bem_004_elicit_2.wav	Imbwa ili pa bwangalo ne cimuti kukanwa.	nbl
17_7875_0_171_01_211109-202207_bem_947_elicit_0.wav	Abana batatu abasungu bale angala.	toi
25_2934_4_251_01_211110-165900_bem_5da_elicit_2.wav	Emukwai pantu batile baletwala  abana ba ma sukulu muku sambililapo fimo mumpili namu fimuti kuncende baleya.	toi
28_9388_2_281_01_220110-195725_bem_94f_elicit_1.wav	Ifya bupe file moneka ifingi, limbi kwali uku sefya.	ngo
17_7759_3_172_02_211108-193435_bem_e94_elicit_1.wav	Kunumayakwe kuli icimbaya mbaya icili munshi yacimuti.	nya
33_4808_4_331_01_211109-195443_bem_c25_elicit_2.wav	ishi imbwa shilemoneka kwati shalitemwa ukwangalila mu menshi	nse
34_5164_1_342_02_211114-144907_bem_004_elicit_0.wav	panshi yabo pali umufuko	nbl
18_12105_4_181_01_211114-162152_bem_5da_elicit_2.wav	Elyo umukashana wine uyu alemoneka alyanguka umubili wakwe,pantu ifyo aleikontaula banono bengakwanisha.	toi
25_2717_2_251_01_211109-110101_bem_5da_elicit_1.wav	Utuma motoka utu kwena tula butuka sana eifyo bafwile bacecenta bwino sana epo tabala amba.	toi
22_2073_3_222_02_211109-140050_bem_004_elicit_1.wav	Ku numa, ukulyo kuli umulumendo aleenda.	nbl
13_3184_1_132_02_211025-154528_bem_9ed_elicit_0.wav	Baleemoneka pali eko baleya, bale fwaye shilebatungulula nokuba cinga	nya
25_2871_0_251_01_211110-113554_bem_5da_elicit_0.wav	Abakashana babili bale langa abantu efyo bafuma ukwipika.	toi
27_3418_0_271_01_211111-171532_bem_6f4_elicit_0.wav	Batata balekosha umulilo pa mbaula  palefuma icushi	leh
33_4893_1_332_02_211110-140041_bem_b14_elicit_0.wav	Uyu umwaume na kwata imishishi ishingi isha fita elyo ishakashikilila ku muulu.	nse
17_7795_0_171_01_211109-062601_bem_947_elicit_0.wav	Umusungu shitata umo naikala ne mbwa.	toi
28_9216_4_281_01_220107-183213_bem_94f_elicit_2.wav	Efyo cile moneka	ngo
16_7711_0_161_01_211109-165911_bem_74d_elicit_0.wav	imbwa shibili shilelwila mucibansa icalunkoto ulwakatapa katapa	toi
32_4619_3_322_02_211112-083621_bem_947_elicit_1.wav	kabili iyi ing'anda alimo yapangilwa na amapulanga	toi
7_5498_3_72_02_170101-081303_bem_74d_elicit_1.wav	ee elo uyu umwaume ekele panshi capalakwati takwata inganda.	toi
14_7021_3_142_02_211111-101024_bem_5da_elicit_1.wav	Awe kwena shalilengwa bwino kanshi shimoneka fye fimofine imyaka iyingi yalipita shabafe cimocine.	toi
34_5010_3_342_02_211113-213534_bem_50c_elicit_1.wav	Bali bumba ing’ombe ninshi naikala umwangalila abaice.	lam
12_6685_0_121_01_211106-084451_bem_9ed_elicit_0.wav	Abaume batatu nabekala panshi balelya	nya
34_5172_1_342_02_211114-150940_bem_004_elicit_0.wav	nde tontokanya ewaleipika	nbl
12_6742_0_121_01_211107-071524_bem_9ed_elicit_0.wav	Bashikulu bantu nabekata isumbo 	nya
33_4771_2_331_01_211109-165146_bem_c25_elicit_1.wav	Bambi pali aba abantu nabakwata ama kompyuta na mabotolo ya menshi pa tebulo	nse
16_7662_2_161_01_211109-142635_bem_74d_elicit_1.wav	ifwile kwati nainaka pali ifyo yalecita	toi
27_9133_4_271_01_211113-213104_bem_f07_elicit_2.wav	Eya mukwayi, efyo cilepala pantu teti kube imbale ishi tatu.	nya
21_1814_4_211_01_211112-120738_bem_83a_elicit_2.wav	cine pali ifi fine ifyakufwala  apanga pali ifya banamayo nabashitata	
17_6576_1_172_02_220112-140014_bem_5da_elicit_0.wav	Bushe uyu umulumendo ale cimfyako nangula ale agala fye?	toi
22_7730_4_221_01_211112-081347_bem_004_elicit_2.wav	Ukuboko na imya umbrella.	nbl
12_2815_0_121_01_211027-041346_bem_bd6_elicit_0.wav	abalumendo babili bale Pepa fwaka	lam
13_6898_4_131_01_211031-101911_bem_9ed_elicit_2.wav	Caciine, kunuma kuli nefi lembo ifile laanga ishina kufyo bale citila amaangalo aya.	nya
22_2124_0_221_01_211110-200150_bem_50c_elicit_0.wav	Abalumendo bale yangala mupila	lam
27_8953_0_271_01_211113-100159_bem_f07_elicit_0.wav	Ibumba lya bantu naliminina elyo lyaikata icipampa muminwe yabo.	nya
22_2037_1_222_02_211109-111206_bem_004_elicit_0.wav	Nafwala ifi tambala ku mitwe bonse	nbl
7_1537_0_71_01_170101-202124_bem_74d_elicit_0.wav	umwaume nafwala itoloshi ilyafita naiminina panshimbi yakucingililako icikuulwa.	toi
34_5111_1_342_02_211114-123114_bem_004_elicit_0.wav	Bushe nikwisa baleya?	nbl
32_4612_0_321_01_211112-165600_bem_e94_elicit_0.wav	umwanakashi umusungu umwana nafukama panshi	nyj
22_7908_1_222_02_211112-221728_bem_50c_elicit_0.wav	ale ipika ifi tubuwa	lam
22_7840_3_222_02_211112-122252_bem_50c_elicit_1.wav	naka fwala Ica buta necakashika	lam
27_8972_4_271_01_211113-103017_bem_f07_elicit_2.wav	Elyo cilepala kwati amabuku aya  yakusukulu.	nya
33_4731_3_332_02_211109-141256_bem_b14_elicit_1.wav	Elo kabili uyu umwaume nafumina panse ya nsolokoto ya  pa muulu kabili naikala pa kapuna akanono ukulolesha ku nsolokoto	nse
1_34_4_11_01_211030-084406_bem_cc3_elicit_2.wav	Alecimfyanya mulubilo lwamacinga eico afwalile necimpompo acakucingilila kumutwe.	toi
12_6707_4_121_01_211106-223756_bem_9ed_elicit_2.wav	Bonse nabamoneka bwino pantu baleumfwa bwino ukutoloka mumenshi	nya
12_6606_2_121_01_211105-162410_bem_9ed_elicit_1.wav	Aba babili balenwafye amenshi cilyabaleenda	nya
12_6741_4_121_01_211107-071355_bem_9ed_elicit_2.wav	Ileyangala mumenshi  yeka	nya
32_4512_0_321_01_211111-225308_bem_e94_elicit_0.wav	Shitata  aleensha icimbaya mbaya icamataila yabili	nya
27_9150_0_271_01_211113-215308_bem_f07_elicit_0.wav	Abalumendo balechofa injinga,  elyo abantu balebatamba.	nya
2_441_1_22_02_211026-173441_bem_2a5_elicit_0.wav	Cilemoneka kwati yabutukisha icakuti yapalama saana ukuti isume akamupila nomba.	
33_4822_1_332_02_211109-231505_bem_b14_elicit_0.wav	Kuncende ali kulemoneka imicanga ishingi panshi cipalile kwati ni mupepi na kamana akakulu	nse
34_5068_3_342_02_211114-085257_bem_50c_elicit_1.wav	Kulubali kuli ama motoka yambi.	lam
21_1743_4_211_01_211111-110001_bem_83a_elicit_2.wav	namona balemoneka bantu abachindika amafunde  pantu bali pali apabusaka sana	
33_4813_2_331_01_211109-212803_bem_c25_elicit_1.wav	kabili naiminina no kwikata banjo yakwe intu alelisha	nse
7_1661_0_71_01_170101-204916_bem_74d_elicit_0.wav	abantu abalekana lekana nabeminina Bambi baleenda.	toi
34_5028_4_341_01_211113-184456_bem_004_elicit_2.wav	Elo mupepi ya ncinga kuli motoka	nbl
17_7954_3_172_02_211111-085654_bem_e94_elicit_1.wav	Kabili kucende uku kuli nabantu abaletamba ifyo umulumendo alecita.	nya
27_9067_3_272_02_211113-121920_bem_b15_elicit_1.wav	Alemoneka alebatungulula umwakuba lishila pamukumo nokukonka efyo bekata pakulisha	leh
29_9473_3_292_02_220111-124614_bem_94f_elicit_1.wav	Kule moneka ne citunshitunshi kumpela ya mukati mwa cikulwa umu	ngo
1_229_0_11_01_211031-164548_bem_cc3_elicit_0.wav	Abantu bamo baleensha ifitukutuku fyama mipeto ine. 	toi
29_9583_3_292_02_220113-190228_bem_84b_elicit_1.wav	Cifwile nibalya abe minina kuntanshi ya bantu no kwambo ukuba sekesha	ngo
17_7913_1_172_02_211110-151632_bem_e94_elicit_0.wav	Bonse babili nabafwala amatoloshi nensapato.	nya
17_7953_0_171_01_211110-080220_bem_947_elicit_0.wav	Umulumendo uwakashika aleagala munfula.	toi
13_3188_1_132_02_211025-161725_bem_9ed_elicit_0.wav	Balemoneka bele mumpanga mukwangala. Mumi monekele isha fyaku fwala.	nya
16_6205_0_161_01_220110-131228_bem_5da_elicit_0.wav	Shi tata ale putaula inama mwituka.	tog
16_7718_4_161_01_211109-171004_bem_74d_elicit_2.wav	kwena limbi balefwaya baletamba umumana lyonse lyonse.	toi
32_4673_4_321_01_211112-223828_bem_e94_elicit_2.wav	eehe cishinka eico namumusumba uyu mulepitana abantu abapusana pusana	nya
19_1395_3_192_02_211110-163903_bem_d8d_elicit_1.wav	kumpela yamumana kulemoneka kwati kuli ifikulwa, nefyani.	leh
17_6548_1_172_02_220112-123521_bem_5da_elicit_0.wav	Nafwala ne shati ilya buta.	toi
31_4243_3_312_02_211110-102355_bem_83a_elicit_1.wav	Cacine bonsebalemoneka fye abapafiwa no bumi bwabo.	
28_9276_2_281_01_220108-194448_bem_94f_elicit_1.wav	Ale moneka kwati ale lolesha abale kopa ici icikope.	ngo
34_5016_3_342_02_211113-220048_bem_50c_elicit_1.wav	Ku lubali lwa fimuti kuli ulupili ulutali.	lam
28_3538_4_281_01_211112-155838_bem_d8d_elicit_2.wav	elyo ukulolekesha mupepi nefikulwa kuli icimbaya mbaya cabuta, icilepala nga icaba kalemba wa NEWS	leh
27_8999_3_272_02_211112-231934_bem_e72_elicit_1.wav	Pakutula icibumba cement naimwitikila kuli uniform afwele, kucimpompo naku menso	leh
1_52_4_11_01_211030-100511_bem_cc3_elicit_2.wav	nafwala ichimpompo kumutwe elo kwaliba efyo bafwala mukati ifichingilila imbafu namapeya.	toi
16_6445_0_161_01_220111-175220_bem_5da_elicit_0.wav	Umwana ufwele ifya makumbi makumbi nenkanda yabuta aledonsa intambo.	toi
19_1268_3_192_02_211110-071617_bem_d8d_elicit_1.wav	kwena napapa, elyo nemishishi shakwe shalibuta, nafwalilapo neshati lyabuta.	leh
31_4323_1_312_02_211110-125710_bem_83a_elicit_0.wav	Umo aleenda nimukashila akalefuma ku   ng'anda  ukuya kumusebo ukuukalamba.	
31_4247_3_312_02_211110-102934_bem_83a_elicit_1.wav	Balemoneka elyo beshile tabalati batendeke ukupepa	
17_7923_0_171_01_211110-070302_bem_947_elicit_0.wav	Imfula yabunga bunga ileloka elo imbwa iyakashika nayiminina.	toi
25_2728_0_251_01_211109-115218_bem_5da_elicit_0.wav	Abantu baletamba ubwangalo bwa mupila waku minwe.	toi
33_4797_4_331_01_211109-192539_bem_c25_elicit_2.wav	Panshi epo beminine pali injinga isho baalalike	nse
17_6636_3_172_02_220112-154934_bem_5da_elicit_1.wav	Kuncende kwine uku kulemoneka kusuma sana kumwena fye kufimuti nolunkoto efyo lulemoneka bwino.	toi
27_3324_0_271_01_211110-195329_bem_0cc_elicit_0.wav	Abalumendo babili bafwele insalu cimocine lulya bali pamangalo	leh
27_3303_1_272_02_211110-215056_bem_f07_elicit_0.wav	Bushe cilepala kwati alepenta inshi?	nya
17_6653_1_172_02_220112-172818_bem_5da_elicit_0.wav	Bushe iyi lamya aletinika yabanani?	toi
17_7885_4_171_01_211110-054713_bem_947_elicit_2.wav	Ubusanshi napa kusamina nafifimbwa nemsalu yabuta.	toi
27_3368_4_271_01_211111-130155_bem_e6d_elicit_2.wav	Mutupunda mulemoneka akasuba uyu umwana aleangala akasuba takala ingila apa naka balika	leh
27_9193_4_271_01_211114-001946_bem_f07_elicit_2.wav	Pumbali kumutwe yamutwe yamwana kuli icola nacikwata ifyakufwala ifingi.	nya
13_3240_3_132_02_211025-221512_bem_9ed_elicit_1.wav	Babili, naba fwala ifya kumulu ifya palana. Elo panshi pale moneka icimuti na icakufwala naba posa.	nya
14_7123_1_142_02_211112-111719_bem_5da_elicit_0.wav	Bushe ewuku ukucimfya kwabana mukushana kulipa sukulu?	toi
17_7767_3_172_02_211108-212629_bem_e94_elicit_1.wav	Icola nacimufimba napakanwa, umubili nao taule moneka kulemonekafye umutwe.	nya
1_190_0_11_01_211031-145005_bem_cc3_elicit_0.wav	Umulumendo alipancinga elyo aletoloka mumuulu.	toi
33_4766_4_331_01_211109-163801_bem_c25_elicit_2.wav	cilemoneka kwati imbwa nailuba no kuisanga kuli iyi icende	nse
33_4726_0_331_01_211109-130749_bem_c25_elicit_0.wav	Abaume abacikoloci nabeminina mu kati ka cikulwa	nse
28_9417_2_281_01_220111-093053_bem_94f_elicit_1.wav	Iyi ile moneka kwati ile fwaya uku senda ifya kulya ifili pa tebulo.	ngo
25_2816_2_251_01_211109-214752_bem_5da_elicit_1.wav	Emukwai balefwaya ukushitako ifya kubomfya ku ng'anda, bambi ifyakulya nafipwa.	toi
21_1803_0_211_01_211112-114620_bem_83a_elicit_0.wav	Abana babili umulumendo nomukashana nabekala pa cinama camumpanga ica baswa balelolesha uulebakopa	
18_12194_4_181_01_211115-115454_bem_5da_elicit_2.wav	Ee boi,elyo abaice balomfwa bwino saana ukwangala kwakweba ati bali na umukalamba,pantu umukalamba akulabafunda amangalo ayapusa pusana.	toi
7_5297_1_72_02_211027-170234_bem_74d_elicit_0.wav	kunuma yakwe Kuli na icibumba icafita.	toi
22_7876_3_222_02_211112-202219_bem_50c_elicit_1.wav	nde tontokanya bale lolela imyotoka shimbi shi pite	lam
22_7922_4_221_01_211113-005622_bem_004_elicit_2.wav	ba lemoneka ba ne nsansa	nbl
16_7622_4_161_01_211109-122506_bem_74d_elicit_2.wav	ee Cacine kunuma yabana aba Kuli na abantu bambi abalemoneka.	toi
27_9003_4_271_01_211113-123421_bem_f07_elicit_2.wav	cilepala akakene Kamana kalikwata amenshi ayengi sanafye.	nya
16_7746_4_161_01_211110-102613_bem_74d_elicit_2.wav	ee cacine kaili abene bambwa ishi balishisambilisha ukukosa na ukukalipa	toi
18_12146_2_181_01_211114-232545_bem_5da_elicit_1.wav	ndemona nifyofine walanda boi,limbi ecilengele nokutila yalingane pamo.	toi
31_4216_3_312_02_211109-153203_bem_83a_elicit_1.wav	Cacine elo alemoneka ali mupepi nokutolekela mu menshi ku kutendeka ukucinfyana.	
18_12028_4_181_01_211114-104452_bem_5da_elicit_2.wav	Elyo icikankala cakweba ati uyu mulumendo alebomfya italanta lyakwe ukusekesha abantu abengi limbi nokupangilapo indalama ishingi pamulu.	toi
34_5063_3_342_02_211114-084254_bem_50c_elicit_1.wav	Ukulyo kuli ibumba lya bantu nabeminina mupepi ye tuuka.	lam
34_4965_0_341_01_211113-145625_bem_004_elicit_0.wav	Abaice abanakashi bale-angala.	nbl
27_3213_2_271_01_211109-135438_bem_e72_elicit_1.wav	Saana, kalemoneka kalitemwa amaluba.	leh
17_7901_0_171_01_211110-061338_bem_947_elicit_0.wav	Abasungu namayo na shitata bale enda.	toi
22_7785_0_221_01_211112-135833_bem_004_elicit_0.wav	mukashana no mulumendo bale'enda	nbl
29_9581_1_292_02_220113-185940_bem_84b_elicit_0.wav	Umu mu cikulwa ali mule moneka kwati bashitishamo fye ifya kulya. Bushe cinshi afwele kumutwe?	ngo
19_1291_1_192_02_211110-073301_bem_d8d_elicit_0.wav	Shitata nafwala ishati lya makumbi makumbi, necisote ca kumucingilila kuma sanso yengesa nga apona.	leh
34_5071_2_341_01_211113-224529_bem_004_elicit_1.wav	Nabekala pa matabo.	nbl
27_9052_1_272_02_211113-114833_bem_b15_elicit_0.wav	Icibansa nacisula abantu elo shitats aleteya ayamangalo ya baseball.	leh
28_3483_2_281_01_211111-153554_bem_d8d_elicit_1.wav	imbwa shibili ishabutulukila nashilolesha kuli kakopa wacikope	leh
22_2116_1_222_02_211109-183154_bem_004_elicit_0.wav	Nafwala kaputula na ishati	nbl
31_4340_1_312_02_211110-132904_bem_83a_elicit_0.wav	Cipalilebali nabatantama  elo ena alelashanyapo na bamo nangu cakuti tababalangile.	
27_3339_2_271_01_211110-204459_bem_0cc_elicit_1.wav	Awe cishinka icho ukumwena kufyo kulemoneka	leh
28_3625_0_281_01_211112-201906_bem_d8d_elicit_0.wav	shitata wabuta inkanda nafwala amagalashi yaku mwafwilisha ukumona elyo ale lolesha pali computer yakwe.	leh
33_4946_2_331_01_211111-003529_bem_c25_elicit_1.wav	Abaume bambi babili nabemininafye no Kubika amaboko yabo mu matumba	nse
19_1346_3_192_02_211110-131540_bem_d8d_elicit_1.wav	nashikala pansalu yamu ng'anda iya makumbi makumbi cilepala kwati ishi imbwa Shamu ng'anda.	leh
7_1724_4_71_01_170102-004835_bem_74d_elicit_2.wav	ee awe naine nayamona amabwe amenshi yalemoneka aya lamba	toi
28_9205_2_281_01_220107-173543_bem_94f_elicit_1.wav	Cifwile ici motoka icili munshila ica makumbi makumbi ecaci leta uyu umu canga uyu. Katwi  umu canga	ngo
21_1805_2_211_01_211112-114855_bem_83a_elicit_1.wav	cine nalimo emo asungila ifisolobelo ifyo abomfya pa kulenga  kabili nafwala icisote cakuicingilila kubukali bwa kasuba	
19_1210_3_192_02_211109-173120_bem_d8d_elicit_1.wav	Ili li ibumba lya bantu batatu abashishibikwe bwino, nga bantu bafita nagula aba buta inkanda.	leh
16_7543_2_161_01_170101-072232_bem_74d_elicit_1.wav	nangula limbi alebutukila abafyashi bakwe	toi
33_4928_3_332_02_211110-162645_bem_b14_elicit_1.wav	Umbi umukashana uwa nkanda iya buta uufwele itoloshi lya buta aleendela ukuli umulumendo	nse
33_4714_0_331_01_211109-123616_bem_c25_elicit_0.wav	Umwana umwaume uwa myaka iinono alekwela umutanto	nse
7_1719_2_71_01_170102-004033_bem_74d_elicit_1.wav	na icibumba kunuma yakwe cilemoneka katapa katapa.	toi
27_9170_4_271_01_211113-233406_bem_f07_elicit_2.wav	Ukubali nipanse kucibansa baletamba ifili pantanshi pabo nebumba.	nya
12_2899_0_121_01_211031-110115_bem_bd6_elicit_0.wav	ibuumba lya balumendo lileensha ifitukutuku	lam
21_1913_2_211_01_211112-234532_bem_83a_elicit_1.wav	Cacine kulemoneka ukwabusaka nganshi ifisoso fyonse nabafibika mu ng'ungulu ya plastic nangula mu fibokoshi fili mu mbali yamusebo	
22_7907_2_221_01_211113-003342_bem_004_elicit_1.wav	pamulu pali ifilembo	nbl
18_12119_0_181_01_211114-170829_bem_5da_elicit_0.wav	Umulumendo umo ali mu nshila aleyangala naba baloon.	toi
22_1992_0_221_01_211109-135545_bem_50c_elicit_0.wav	Umulumendo ale ibaka paka pulanga.	lam
17_6530_3_172_02_220112-121607_bem_5da_elicit_1.wav	Nababika nenjinga pantu beminine.	toi
7_1726_4_71_01_170102-005236_bem_74d_elicit_2.wav	Kuli na ifimuti ifya katapa katapa filemonekela mupepi na imyotoka.	toi
1_203_4_11_01_211031-155804_bem_cc3_elicit_2.wav	Naiminina panshita ya kasuba pakati.	toi
12_2803_4_121_01_211027-030637_bem_bd6_elicit_2.wav	elyo ilemoneka naifulwa	lam
12_2994_2_121_01_211102-012946_bem_bd6_elicit_1.wav	uyu ulikukulyo nakumbata umunankwe	lam
27_3363_2_271_01_211111-125443_bem_e6d_elicit_1.wav	Neikulu kumo cipalile ishi balashikaka nomba apa bashilekako ukuti shangale	leh
22_1958_2_221_01_211108-191536_bem_50c_elicit_1.wav	Ueyenda nakwata inkonto	lam
13_6930_0_131_01_211031-141703_bem_9ed_elicit_0.wav	"Ici sabi cilya beta ati ""Dophine"" na citoloka uku fuma mu menshi"	nya
17_7819_2_171_01_211109-075419_bem_947_elicit_1.wav	Kabili nafwala kumulu icakucingilisha umubili ukubwindila mumumana.	toi
32_4487_0_321_01_211111-172306_bem_e94_elicit_0.wav	Abaana abalumendo bali mumpanga baleangasha ama cinga.	nya
27_9103_0_271_01_211113-182937_bem_f07_elicit_0.wav	Bashitata na bamayo nabekala,elyo balebelenga amabuku.	nya
17_7830_1_172_02_211109-164216_bem_e94_elicit_0.wav	Ee uyu umusungu umulumendo uku kucende ali  kuntu kwatalala.	nya
14_7110_3_142_02_211112-110152_bem_5da_elicit_1.wav	Cawama sana, nilisa ibumba ilinga wina mukumona kwenu?	toi
21_1817_2_211_01_211112-121106_bem_83a_elicit_1.wav	nanguline talemoneka nga uungakwata amaka ukuti ekatilile ku chimuti icikalamba nalimo nabamukobeka pamo	
28_3603_4_281_01_211112-191857_bem_d8d_elicit_2.wav	kuntanshi yabo kulemoneka kwati kuli ifikulwa ifyakile ama laiti ayalekana lekana.	leh
31_4376_3_312_02_211110-174833_bem_83a_elicit_1.wav	Alemoneka ali pa lwendo lwakutali nangula ni ulya ushakwata kwakwikala.	
34_5039_3_342_02_211114-003234_bem_50c_elicit_1.wav	Umulumedo ku kuso napompa amatobo pa kulisha.	lam
12_2788_0_121_01_211026-003726_bem_bd6_elicit_0.wav	shikulu bantu nayikala alesoma akatabo	lam
16_6400_4_161_01_220111-144248_bem_5da_elicit_2.wav	Emukwai kanshi eco mwamwena umwana uyu nalamba pakanwa nefyakulya fya kashika.	toi
18_12080_0_181_01_211114-143941_bem_5da_elicit_0.wav	Shitaata umo ali mubwato naikata nentambo alelolesha nobwato uko buleya.	toi
22_2170_2_221_01_211110-230106_bem_50c_elicit_1.wav	Bambi baleeshitisha.	lam
25_2879_4_251_01_211110-120114_bem_5da_elicit_2.wav	Emukwai ibumba lya bantu lyena talishibe efyo uyu shikulu bantu alepitamo tapali abaposeleko namano bonse nabasendwa kufilecitika mu ncende iyi.	toi
12_6741_0_121_01_211107-071355_bem_9ed_elicit_0.wav	Iyi imbwa, ileyenda yeka pamumana	nya
34_5098_3_342_02_211114-113257_bem_004_elicit_1.wav	Abakashana babili nabekata umukashana uufwele icabuuta pakati elo balepunda.	nbl
7_5289_1_72_02_211027-160944_bem_74d_elicit_0.wav	elo kumbali Kuli na abantu basano abaletamba ificitike.	toi
29_9551_3_292_02_220112-191449_bem_84b_elicit_1.wav	Limbi kwaciba ukwa talala nomba akasuba elyo kafuma	ngo
22_1999_1_222_02_211108-174717_bem_004_elicit_0.wav	Ku numa yakwe kuli motoka	nbl
33_4919_1_332_02_211110-160342_bem_b14_elicit_0.wav	Uyu umwana akwete imishishi isha buuta kabili afwele itoloshi lya makumbi  makumbi  ne shati ilya buuta	nse
12_6600_2_121_01_211105-135351_bem_9ed_elicit_1.wav	Akasuba panse, kalemoneka kwati kalewa	nya
28_9253_0_281_01_220108-175320_bem_94f_elicit_0.wav	Abanakashi naba lala pa busanshi balifye beka.	ngo
19_1235_3_192_02_211109-180200_bem_d8d_elicit_1.wav	Uyu shitata wankanda yabuta, elyo alikwata imishishi ishipi.	leh
28_9400_2_281_01_220110-202854_bem_94f_elicit_1.wav	Efyo cile moneka, patebulo na bika no bwalwa  ebo alenwa, bushe kuti yaba ni nshita nshi uku ali uyu shikulu bantu?	ngo
28_3521_0_281_01_211112-154004_bem_d8d_elicit_0.wav	imbwa yafita elyo neya kashikila shilecena, ilyo shikele pansalu yabuta.	leh
28_3456_2_281_01_211111-145459_bem_d8d_elicit_1.wav	iyi imbwa yilemoneka kwati pali abo yilebutukila.	leh
7_5478_3_72_02_170101-074353_bem_74d_elicit_1.wav	nomba bushe ileyakwi iyi imbwa?	toi
34_5129_1_342_02_211114-131834_bem_004_elicit_0.wav	Imbwa iya mafufu, iletolokela kashimbi ulubilo.	nbl
22_7865_1_222_02_211112-195333_bem_50c_elicit_0.wav	bale yangala umupila	lam
16_7545_0_161_01_170101-072608_bem_74d_elicit_0.wav	aba abalumendo babili balemonka kwati balesefya umupila	toi
13_3207_3_132_02_211025-205038_bem_9ed_elicit_1.wav	Abantu uku nabafulisha bafwile bali nabafyashi	nya
16_7664_0_161_01_211109-143041_bem_74d_elicit_0.wav	imbwa shibili iya kashika imo neya fita nashimeninana	toi
22_2079_1_222_02_211109-141210_bem_004_elicit_0.wav	Pa tebulo pali utu botolo twa pusana	nbl
32_4700_3_322_02_211112-104019_bem_947_elicit_1.wav	eehe kabili kumbali yamumana kulina ifikulwa ifitali sana	toi
13_3069_3_132_02_211024-144128_bem_9ed_elicit_1.wav	Elefwaya ukwishiba ifilecitika apa panshi ilenunsha	nya
22_7837_4_221_01_211112-185811_bem_004_elicit_2.wav	kwishilya kulemoneka aka yanda aka mapulanga	nbl
34_5062_4_341_01_211113-220918_bem_004_elicit_2.wav	Cilemoneka kwati balefwaya ukusamba ku maboko.	nbl
31_4271_3_312_02_211110-112537_bem_83a_elicit_1.wav	Uko bali nakufula abantu.	
17_6501_1_172_02_220112-113709_bem_5da_elicit_0.wav	Umo umukashana nafwala ifya makumbi makumbi elo umukashana nomulumendo bafwele ifya katapa katapa.	toi
33_4723_3_332_02_211109-134811_bem_b14_elicit_1.wav	Uyu umulumendo nalolesha kumbi no kufimba kukanwa nomunwe wakwe, cilemoneka incito alebomba pa ma kompyuta naikosa sana	nse
19_1369_1_192_02_211110-135236_bem_d8d_elicit_0.wav	uyu shitata alikwata ulupala pakati kamutwe, elyo nemishishsi ishipi mumbali	leh
12_6676_0_121_01_211106-083307_bem_9ed_elicit_0.wav	Akalumendo kaletoloka mukusenda icintu cakwangasha	nya
21_1745_0_211_01_211111-110420_bem_83a_elicit_0.wav	bana mayo bali muchibansa  baleteya umupila wakuminwe kabili ifyo bafwele nafipusana amalangi	
16_7649_0_161_01_211109-130108_bem_74d_elicit_0.wav	umulumendo umunono alesheleleka pamulu wamumana.	toi
27_3403_3_272_02_211111-150741_bem_f07_elicit_1.wav	Cikakala saana ukulakosha imibili pakuti shilemoneka bwino.	nya
19_1257_1_192_02_211109-194557_bem_d8d_elicit_0.wav	Namayo uyu nafwala ishati layama kumbi makumbi.	leh
18_12156_2_181_01_211114-235748_bem_5da_elicit_1.wav	Cishinka ico boi,pantu panshi ya mbao ishi pali ifikopo ifikulu ifyapangwa na ifyela,ifingakunkuluka.	toi
27_9158_2_271_01_211113-230210_bem_f07_elicit_1.wav	Aya mukwayi, cilepala kwati balelwila ka bola.	nya
28_9213_2_281_01_220107-182839_bem_94f_elicit_1.wav	Abaume babili umu mwituka ba fwele ifya palana kumulu, cifwile bonse ba bombela umu mwine	ngo
21_1809_2_211_01_211112-115915_bem_83a_elicit_1.wav	cine balemoneka aba buchibusa pantu balelisisha ifilimba kabili nabafwala ifyakufwala fyama langi yapusana pusana	
32_4677_0_321_01_211112-224517_bem_e94_elicit_0.wav	Umukashana umusungu nalala panshi mulunkoto ulwa katata katapa	nya
32_4649_2_321_01_211112-183349_bem_e94_elicit_1.wav	eehe cilemoneka namayo uusunsumene panshi alelanga namayo uwikele pacipuna fimo mucitabo	nya
13_6777_2_131_01_211028-115000_bem_9ed_elicit_1.wav	Aleemoneka ali kucikuulwa icabwalwa.	nya
19_1420_1_192_02_211110-171121_bem_d8d_elicit_0.wav	kumbali yabo kuli icikulwa icilemoneka icakale.	leh
31_4296_1_312_02_211110-115303_bem_83a_elicit_0.wav	Elyo naya mukukwela apa sasuka  nakakwendelapo kakwe.	
16_7706_4_161_01_211109-165157_bem_74d_elicit_2.wav	ee kwena kuti caba nifyofine wasosa, pantu uku ali uyu takulemoneka na ifimbaya mbaya.	toi
12_2845_2_121_01_211031-032732_bem_bd6_elicit_1.wav	nabakwata neflyola ifingi	lam
22_2099_3_222_02_211109-180455_bem_004_elicit_1.wav	Ku numa yakwe kuli utu luba tu nono	nbl
22_7765_0_221_01_211112-120725_bem_004_elicit_0.wav	shitata nolupwa lwakwe bali munganda  baleseka	nbl
33_4872_0_331_01_211110-191019_bem_c25_elicit_0.wav	Abalumendo na bakashana nabeminina panse yacikulwa icikwete amatafwali ya kashikilila	nse
7_1699_4_71_01_170101-231004_bem_74d_elicit_2.wav	ee kwena, awe kabaleteya e kubelela.	toi
