audio	sentence	native_lang
21_1796_2_211_01_211112-111148_bem_83a_elicit_1.wav	Nalimo emo bacecetela ifyo tatwingamona na menso yensu pantu emo babika ifisolobelelo fya kubomba kuli  uyu mulimo	
1_3761_2_11_01_211103-114054_bem_cee_elicit_1.wav	Namutekenya wacipampa camipeto ali umwakukunkulukila.	bem
29_3908_2_291_01_211114-235843_bem_433_elicit_1.wav	Cipalile kwati pali uko alebutukila,nomba icikope cili petuka line ili cilelanga umulumendo kwati mukashana alelolesha.	bem
13_6988_2_131_01_211031-160248_bem_9ed_elicit_1.wav	Cilemoneka kale bamonenepo, eco batemwene nokukopesha pamo.	nya
13_3007_3_132_02_211024-025435_bem_9ed_elicit_1.wav	Imbwai lemoneka iikali saana 	nya
13_3017_3_132_02_211024-094040_bem_9ed_elicit_1.wav	Abeshile mukutamba,beshile mukubikamo icimwela mu bantu babo abaleteya	nya
33_10489_0_331_01_220128-191607_bem_b40_elicit_0.wav	imbwa iikwete amafufu yamalangi yabili  ilya buta nelyafitulukila ilibpanse  naiminina mushita yalucelo celo	bem
12_2858_2_121_01_211031-071009_bem_bd6_elicit_1.wav	pali efyo kalelangisha bashikulu bantu	lam
7_1624_1_72_02_211031-121523_bem_40e_elicit_0.wav	kunuma kuli umukashana uulelolesha ukulefumina umwaice	bem
2_388_0_21_01_211025-085303_bem_cee_elicit_0.wav	Ibumba apali abalumendo na bakashana nabeminina capamo mukupalamisha sana.	bem
32_4491_1_322_02_211110-191735_bem_947_elicit_0.wav	Bushe mulandunshi na mayo ayi fimbilishe ku mutwe umusango uyu?	toi
22_7785_4_221_01_211112-135833_bem_004_elicit_2.wav	kuli ne miti mushila	nbl
4_887_2_41_01_211026-153101_bem_5a5_elicit_1.wav	Futi ndemona nemyotoka mumusebo apepi nepo aleendela umwaice uyu	bem
7_1684_2_71_01_170101-223529_bem_74d_elicit_1.wav	nampo nifinshi balefwaya ukucita nayo aya ama baluni.	toi
37_11470_3_372_02_211113-152720_bem_aa2_elicit_1.wav	nafwala ishati lyabuta elo nakapula yamiline miline	bem
32_10263_2_321_01_220120-143347_bem_b8a_elicit_1.wav	Ili bumba lya baume na banakashi ilili pali ici cikuulwa  baleangala.Baleangala ubwangalo bwa kwikatana amaboko elyo umo alekukuba mwisamba lya lya maboko yabanankwe	bem
108_0_01_210929-123454_bem_81c_elicit_0.wav	Shikulu bantu nasendama pamupando panse	bem
4_4669_2_41_01_211031-014750_bem_5a5_elicit_1.wav	Apa patushimbi aba abaice bale, mumbali muli notu shelemoko.	bem
25_2825_2_251_01_211109-224703_bem_5da_elicit_1.wav	Efyo chilemmoneka pantu bale belenga ubushiku.	toi
16_7640_1_162_02_211110-154625_bem_eab_elicit_0.wav	awe ishi imbwa shalifitisha saana efyo shilemonekafye kwati tembwa	bem
22_7865_1_222_02_211112-195333_bem_50c_elicit_0.wav	bale yangala umupila	lam
8_5627_4_81_01_211102-080543_bem_ce8_elicit_2.wav	Cilemoneka kwati bana bakwe bonse	bem
25_2876_2_251_01_211110-114731_bem_5da_elicit_1.wav	Cilemoneka kwati akabokosi akakwete uyu mukashana kaku posamo indalama ishakwafwilisha abantu aba pusana pusana.	toi
29_9583_3_292_02_220113-190228_bem_84b_elicit_1.wav	Cifwile nibalya abe minina kuntanshi ya bantu no kwambo ukuba sekesha	ngo
7_5327_0_71_01_211103-225629_bem_1e5_elicit_0.wav	imbwa ishingi nashitantama muma buumba yabili nabashikaka nentambo imo ukuti shiledonsana ilyo shilebutuka	bem
13_6894_0_131_01_211031-101420_bem_9ed_elicit_0.wav	Aba lumendo babili bali mu mpaanga, bale angala ama ngalo ayaku telemuka uku bomfya utu nkonto tubili muminwe	nya
1_250_1_12_02_211028-101100_bem_d90_elicit_0.wav	Bushe cilemoneka shani?	bem
28_3501_3_282_02_211111-010832_bem_665_elicit_1.wav	Kwenafye pantu nasekelela ilyo aloleshe kuntanshi ya icikope.	bem
36_5575_1_362_02_211114-141505_bem_dbf_elicit_0.wav	Kumbali ya mulumendo alebelenga ipepala pacibumba pali lamya iya fita	bem
1_3940_3_12_02_211104-134801_bem_2a5_elicit_1.wav	cifwile kuli nakutalala efyo baifimbile ifitenge	bem
18_12023_0_181_01_211114-100336_bem_5da_elicit_0.wav	Umulumendo aleyangala pa menshi naikata naku ntambo iilemudonsa.	toi
28_9282_1_282_02_220102-153818_bem_9ff_elicit_0.wav	Elyo nafwala na ifyakufwala ifyatikama elyo na icisote ku mutwe nalimo nakutalala saana.	bem
18_6821_0_181_01_220117-081305_bem_524_elicit_0.wav	umulumendo ali muchimbusu	bem
7_1673_1_72_02_211031-135312_bem_40e_elicit_0.wav	cilemoneka ali kumbali ya bemba.	bem
21_1737_2_211_01_211111-104923_bem_83a_elicit_1.wav	balelashanya ifyo bachiipakisha ukowa muli bemba elyo nakasuba nakabalika nganshi	
28_9427_4_281_01_220111-095923_bem_94f_elicit_2.wav	Limbi kuli ifisuma ifile citika uku alelosha.	ngo
33_10590_2_331_01_220324-192556_bem_c25_elicit_1.wav	Uyu umwaume uwakwata inkanda iya buuta uwiminine mu pepi nakuli bemba umukulu ekafye cilemoneka ifyo aletukusha umubili	bem
2_4031_4_21_01_211031-095956_bem_2a5_elicit_2.wav	Umo umwana na imya ukulu namaboko nalimo ale uma umunankwe icibaka, elo umbi nabika amaboko kuntanshi yakwe nalimo al icingilila ku cibaka icile isa.	bem
10_6150_2_101_01_211104-153332_bem_5a5_elicit_1.wav	alemoneka kwati nalimo ekete icintu icabuta icilemoneka kwati nalimo nintambo	bem
8_5578_2_81_01_211102-063845_bem_ce8_elicit_1.wav	Balemoneka bana bakwe	bem
9_2100_4_91_01_211025-122747_bem_ebf_elicit_2.wav	ilemoneka kwati ileipakisha ukwangala mumenshi	bem
22_7869_4_221_01_211112-202151_bem_004_elicit_2.wav	bale Luka ifya palana	nbl
16_7556_0_161_01_170101-082312_bem_74d_elicit_0.wav	akamwana nakakwela kucishimbi kalemoneka nakofwa bwino	toi
38_11727_1_382_02_211113-165313_bem_f12_elicit_0.wav	Bushe aba abantu finshi balecita muli uyu muputule?	bem
10_2329_2_101_01_211028-132039_bem_ddd_elicit_1.wav	Incende epo ali ilemoneka iyafita apa kalamba nganshi	bem
34_4988_4_341_01_211113-164402_bem_004_elicit_2.wav	Nabatantama mu mulongo pakuya niina ishitima.	nbl
19_1233_3_192_02_211109-180048_bem_d8d_elicit_1.wav	Eya, kuli na namayo umo aleshitisha ifisabo ifyalekana lekana.	leh
38_6108_1_382_02_211112-223724_bem_f12_elicit_0.wav	Bushe mangalo ya musango nshi ayasangwa muli ishi incende?	bem
13_3185_3_132_02_211025-154701_bem_9ed_elicit_1.wav	Limbi ba ciikalisha sana mung'anda. Apa epo ba ba lekelako kuba fyashi ati bangaleko.	nya
28_3515_4_281_01_211112-091453_bem_d8d_elicit_2.wav	elyo kwena kunse yacibansa kuli ibumba lyabantu abeshile muku tamba uyu mupila.	leh
13_6770_0_131_01_211028-104918_bem_9ed_elicit_0.wav	Umwaice umwaanakashi aleangala eka nalala paciintu.	nya
27_3403_3_272_02_211111-150741_bem_f07_elicit_1.wav	Cikakala saana ukulakosha imibili pakuti shilemoneka bwino.	nya
6_5048_1_62_02_211031-041900_bem_53e_elicit_0.wav	bali abatuta inkanda elyo nabafwala necisote cabulungana kumutwe	bem
2_4124_3_22_02_211026-190026_bem_cee_elicit_1.wav	Nashikonkana kabili nashipanga na imishilwa shibili ilyo shileenda.	bem
36_11298_0_361_01_220223-121800_bem_d0b_elicit_0.wav	abaume babili bali mucishiba camenshi panshita yakasuba	bem
22_2057_0_221_01_211110-074420_bem_50c_elicit_0.wav	Imbwa shibili shileaganla  mumucanga ukwingi.	lam
22_7913_1_222_02_211112-222700_bem_50c_elicit_0.wav	nafwala ilaya ya makumbi makumbi	lam
2_493_3_22_02_211026-202147_bem_2a5_elicit_1.wav	Imbwa naikwata akamushipi ako bakaka mu mukoshi waiko.	
7_1711_0_71_01_170102-002320_bem_74d_elicit_0.wav	umuntu naikata intambo alesheleleka pamenshi naima namumuulu.	toi
28_3678_4_281_01_211112-212730_bem_d8d_elicit_2.wav	kunuma ye bumba lya baletamba kuli ifimuti nefikulwa.	leh
29_9691_3_292_02_220114-214529_bem_84b_elicit_1.wav	Cifwile ifi ifya kashika bakwete pamubili efyaba bomfya pantu file moneka na menshi	ngo
31_4224_2_311_01_211109-202534_bem_85e_elicit_1.wav	Awe cine umulimo wali bendela bwino ku mabala uyu mwaka bashitata aba.	bem
15_3713_1_152_02_211023-161949_bem_9ff_elicit_0.wav	Umwana eminine mwi samba ya fimpeeta ayo bapamga.	bem
22_1984_3_222_02_211108-172619_bem_004_elicit_1.wav	Ibumba lya bantu ili lileshita ifipe	nbl
25_2790_4_251_01_211109-183756_bem_5da_elicit_2.wav	sana fye abafyashi ba bana aba balalipila impiya ishingi sana eco kafundisha aposeleko amano.	toi
21_7452_3_212_02_220111-194420_bem_62a_elicit_1.wav	namayo umo nafwala akasote elyo nabika amaboko kunuma naikata nakacola	bem
27_3269_3_272_02_211110-192810_bem_f07_elicit_1.wav	Elo cilepala kwati iyi beti eyo alalapo ubushiku.	nya
18_3_02_210926-155511_bem_81c_elicit_1.wav	Ngoku eminine ni kwisa?	bem
28_9243_0_281_01_220108-165309_bem_94f_elicit_0.wav	Umwaume nafwala ama gogo aya fita naka sote, naikala pakapuna.	ngo
17_7953_2_171_01_211110-080220_bem_947_elicit_1.wav	Awe kwena uko aleangalila kuli abaana nabambi.	toi
22_7766_4_221_01_211112-121115_bem_004_elicit_2.wav	akasuba nakabalika, shitata nafwala naka sote	nbl
1_77_0_11_01_211030-105039_bem_cc3_elicit_0.wav	umwaume no mwanakashi nabeminina pamulundu	toi
35_10990_0_351_01_220118-085606_bem_ba5_elicit_0.wav	Umwana umunono uwabuuta inkanda naiminina alelolesha pamulu.	bem
17_7820_3_172_02_211109-155027_bem_e94_elicit_1.wav	Amangalo ale angala kuti yaleta amasanso pamubili wakwe eico afwalile ifyakuicingililako	nya
30_9733_4_301_01_220120-102343_bem_eb0_elicit_2.wav	Umwanakashi uufwele akaputula ka kashiika na kashati ka tumishilwa twabuuta no twakashiika naikala pacibumbili pamo no mwaume uufwele ishati lya tubokoshi . Aba banakashi bashaala batatu nabeminina balelanshanya.	bem
12_2906_0_121_01_211031-123344_bem_bd6_elicit_0.wav	umuntu aleendela pacitukuku	lam
328_3_02_211015-235037_bem_dcc_elicit_1.wav	Cilemoneka kwati babomba ku kampani imo emulandu wine bafwalile ifyapalana pantu naumona ukutila namagalashi nababikako?	bem
27_3340_4_271_01_211110-204722_bem_0cc_elicit_2.wav	Nangula nabamutanfya eko afumine icinso naci sakamana saanafye	leh
2_4246_1_22_02_211028-103138_bem_cee_elicit_0.wav	Kunuma kwabo kulemoneka  ifimenwa fya maluba na ifimuti ifyayemba.	bem
19_1292_3_192_02_211110-073408_bem_d8d_elicit_1.wav	kunuma yakwa shitata na namayo kuli ibumba lya bantu abeshile muku tamba ici iciila.	leh
28_9363_0_281_01_220110-174608_bem_94f_elicit_0.wav	Icintu mumbali yamusebo cile sabusha amenshi, elyo umwaiche umwanakashi aleisambika kuminwe ukubomfya amenshi ayale sabuka.	ngo
27_9133_1_272_02_211113-181210_bem_b15_elicit_0.wav	Pambali baleipika pali ka stove ka gas. Pambali imbi pali utubale tubili utwa porridge.	leh
29_3738_1_292_02_211113-233603_bem_a9e_elicit_0.wav	Kuli noyu umbi shitata uwikelefye eka pacipuna kunuma yakwa namayo,cile moneka kwati kuli efyo aletamba nangula kuli abo alelanda nabo .	bem
7_5362_1_72_02_170101-070551_bem_74d_elicit_0.wav	naikwata na ibotolo kukanwa.	toi
16_7706_2_161_01_211109-165157_bem_74d_elicit_1.wav	uyu umwaume aletolokela mumusebo uwamaloba.	toi
7_1502_4_71_01_211023-174054_bem_74d_elicit_2.wav	ukukuntu kulemonekafye ukwasobana.	toi
36_11397_0_361_01_220131-214229_bem_57f_elicit_0.wav	abantu mutanda abafwele bwino sana kabili busaka busaka nabeekala ukushinguluke tebulo likalamba	bem
6_5147_0_61_01_211028-140642_bem_976_elicit_0.wav	abantu babili  baleyendela pamo pakukweleka umulundu uwakushelelapo nabika notumuti utwakubomfya pakushelela kuminwe.	bem
14_7245_1_142_02_211112-155958_bem_5da_elicit_0.wav	Bushe umukashana na umulumendo uyu batemwikwa?	toi
34_4954_2_341_01_211113-143741_bem_004_elicit_1.wav	Natoloka mu muulu elo naikata nakwisamba lya kalipulanga kamawilo.	nbl
33_4936_0_331_01_211111-000812_bem_c25_elicit_0.wav	Bakapokola batatu  no mwanakashi umo uwa nkanda iya buuta  nabeminina pa ncende ya panse mupepi na motoka	nse
33_4919_1_332_02_211110-160342_bem_b14_elicit_0.wav	Uyu umwana akwete imishishi isha buuta kabili afwele itoloshi lya makumbi  makumbi  ne shati ilya buuta	nse
19_7089_2_191_01_220118-131112_bem_524_elicit_1.wav	pakubuta  na cifumya na ululimi  panse	bem
9_2231_3_92_02_211027-054527_bem_901_elicit_1.wav	Umwanakashi ena nafwala icisote	bem
15_7255_1_152_02_211029-104755_bem_8cc_elicit_0.wav	Kabili kuli uto alekwelelapo elyo na ukunyantapo.	bem
21_1702_4_211_01_211111-091740_bem_83a_elicit_2.wav	Eya  elyo kabili umufishi naponya akasalu kunuma nelyo takamwene pantu nakafutatila. Amano yonse aposelefye ku kwiisha no munankwe umusungu.	
13_6790_0_131_01_211028-134820_bem_9ed_elicit_0.wav	Abaantu batatu baleenda mumpanga mupepi ne nyanji.	nya
7_1710_1_72_02_211031-173118_bem_40e_elicit_0.wav	ku mumana iikalamba efyo shilemonekala isha bomba pamala	bem
15_3635_1_152_02_211022-202048_bem_9ff_elicit_0.wav	Kabili nabekata utwakulisha mu matwi.	bem
33_4909_4_331_01_211110-224517_bem_c25_elicit_2.wav	Kumbali ya cikulwa elyo na kumbali ya musebo kuli ifimuti ifya katapakatapa	nse
7_1712_2_71_01_170102-002523_bem_74d_elicit_1.wav	elo kumbali ya cimpelwa Kuli na ifipuna.	toi
12_2846_3_122_02_211106-030139_bem_e3a_elicit_1.wav	Limbi iswiti kalelya naiwamba	bem
7_5374_3_72_02_170101-072400_bem_74d_elicit_1.wav	elo nalolesha kumbali kwati Pali uulemusosha.	toi
20_7389_0_201_01_220116-202403_bem_62a_elicit_0.wav	shitata naikata namayo pakubeya kwati Pali efyo alemulangilila	bem
17_7887_4_171_01_211110-055030_bem_947_elicit_2.wav	ehee, napenta icinso kabili nafwala inkokolo ne cikosa kuminwe	toi
13_6970_4_131_01_211031-153936_bem_9ed_elicit_2.wav	Ici icikulwa cilemoneka kwati ning'anda	nya
32_4586_2_321_01_211113-012600_bem_e94_elicit_1.wav	bushe mangalo yamusangonshi shani bashitata bale angala	nya
12637_1_02_211103-075340_bem_dcc_elicit_0.wav	Nimbona aya amenso yanoono icine cine, alelolesha kwati talelolesha elyo nalolesha kwati nashibata.	bem
31_4372_1_312_02_211110-174331_bem_83a_elicit_0.wav	Mukwenda kwakwe nankotamisha sana panshi nabika nokuboko ku numa.	
7_5364_3_72_02_170101-070817_bem_74d_elicit_1.wav	ee kwena cacine balipanga na utumilundu twakwenseshamo.	toi
29_3799_2_291_01_211114-001037_bem_433_elicit_1.wav	ee boi elo cilemoneka kwati bafumine kumasukulu yapusana elo baisa mukucimfyanya.	bem
18_12070_3_182_02_211110-095906_bem_433_elicit_1.wav	Awe boi ifi fyakwimya imya basumina ati ngawapunda cilafwako ukuti amaka yaishilako mumubili.	bem
8_1902_1_82_02_211031-053606_bem_ce8_elicit_0.wav	Pali umukalamba na umwaice	bem
26_8898_3_262_02_211112-121329_bem_dcc_elicit_1.wav	Kuti caba cishinka limbi balebalanga ifyakushika utumiti pamushili.	bem
35_5283_2_351_01_220116-021254_bem_ba5_elicit_1.wav	Ubu ubwangalo ni bulya ubwa kamupila akanono ako balopolwa na imbao ishaibela.	bem
33_4835_1_332_02_211109-234259_bem_b14_elicit_0.wav	Ishi imbwa shilebutuka kabili imo ili ku ntanshi ya ibiye	nse
1_229_0_11_01_211031-164548_bem_cc3_elicit_0.wav	Abantu bamo baleensha ifitukutuku fyama mipeto ine. 	toi
5_1103_1_52_02_211101-225409_bem_a9e_elicit_0.wav	kuchende uko ali kuli ifuni ifingi.fimbi nafiminina fimbi filepupuka mumulu	bem
2_4026_2_21_01_211031-095045_bem_2a5_elicit_1.wav	Nakobeka na icakukopelako ifikope mumukoshi kabili nacikata na kukuboko kwa kulyo pamo na akachola akeswike, kabili  nanakambi akachola akanono.	bem
31_4393_1_312_02_211110-181533_bem_83a_elicit_0.wav	Elo kumuulu nafwala umuli ifinama ne toloshi lya fiita.	
9_2007_4_91_01_211024-183423_bem_ebf_elicit_2.wav	kuncende bali kuli amenshi makasa	bem
7_1658_2_71_01_170101-204225_bem_74d_elicit_1.wav	nampo yalakwanisha Shani ukufika kulya ukutali, tayanwene bushe?	toi
8_1848_0_81_01_211031-042831_bem_abe_elicit_0.wav	Umulumendo naiminina mu kasuba	bem
7_5458_1_72_02_170101-071712_bem_74d_elicit_0.wav	imbwa iyi ileenda elo nayasama na kukanwa.	toi
14_3310_4_141_01_211104-052508_bem_ebf_elicit_2.wav	Kwena Ali aleangala napali efyo aleangasha lisako ilyachoni iyili mukoboko akwakululyo.	bem
17_6692_1_172_02_220112-183526_bem_5da_elicit_0.wav	Bushe ninshi balecita pamusebo inonshita yacungulo bushiku?	toi
16_7514_4_161_01_170101-060127_bem_74d_elicit_2.wav	kuti limbi kwaliba abakashana ba kwanisha.	toi
29_9484_3_292_02_220111-141501_bem_94f_elicit_1.wav	Nga ifilembo balembele kunuma yakwe lishina lyakwe?	ngo
5_4805_1_52_02_220125-062229_bem_574_elicit_0.wav	Cine, bushe malangi nshi shikwete?	bem
7_5399_0_71_01_211104-155220_bem_1e5_elicit_0.wav	umulumendo nasunsumana pamuulu wacimuti	bem
22_7874_0_221_01_211112-205547_bem_004_elicit_0.wav	abantu abali fisano naba fwala kwati ba ngeli	nbl
26_3078_3_262_02_211110-075906_bem_8f1_elicit_1.wav	Elo emobale butukila muli nefikulwa ifitali, bafwile bale butukilafye mukalale.	bem
22_2019_3_222_02_211108-193120_bem_004_elicit_1.wav	Iyi nayena ni bwato	nbl
21_1835_4_211_01_211112-144311_bem_83a_elicit_2.wav	cine elyo umusungu ena nafwala ilaya lyakatapa katapa ne toloshi lyabuta elyo umufishi ena afwele ilaya lilemoneka ilya fita	
30_9723_4_301_01_220120-090518_bem_eb0_elicit_2.wav	Umo pali aba abali Kuntanshi nafwala icakufwala icafiita elyo Umbi afwele umwingila uukwete ilangi lya kashiika nelya fiita	bem
33_4874_1_332_02_211110-124306_bem_b14_elicit_0.wav	Bushe finshi ifyo aba abacaice baifimbile?	nse
12_6746_4_121_01_211107-072542_bem_9ed_elicit_2.wav	umwaume,kuli ifintu alefumya mukalubi kakwe	nya
12_6556_0_121_01_211105-113527_bem_9ed_elicit_0.wav	Abaice babili abanakashi, baleyangala panse	nya
12459_1_02_211101-144203_bem_142_elicit_0.wav	Nimbona boi, cipalile ukuti aleipika inama, kabili nakwata umwele uukalamba, uyu babomfya nga baleputula inama iyakosa, cipalile ukuti aleipika inama.	bem
17_6456_3_172_02_220112-002043_bem_5da_elicit_1.wav	Namayo nakwata amaluba mumukoshi elo nafimbana necitambala ca buta kumutwe napakanwa.	toi
17_6583_3_172_02_220112-141533_bem_5da_elicit_1.wav	Bushe uyu shitata ulemushitisha emwine wetuka ili nangula mubomf fye?	toi
2_365_3_22_02_211026-153506_bem_2a5_elicit_1.wav	Umwana afwele ilaya elo naimya namaboko mumulu ilyo ekele panuma ya ba shitata.	
5_1190_0_51_01_211102-092545_bem_e3a_elicit_0.wav	Umwana aleyangala.	bem
32_4458_1_322_02_211110-182311_bem_947_elicit_0.wav	Bushe ninshi ilecitika kuli iyi incende?	toi
13_3100_3_132_02_211024-184310_bem_9ed_elicit_1.wav	Afwile ekemba nyimbo, eco balemusanikila	nya
12_2985_3_122_02_211106-100837_bem_e3a_elicit_1.wav	ilifye yeka pakati pamumana epo ileendela	bem
26_3176_2_261_01_211110-140658_bem_dcc_elicit_1.wav	Koku sansansamuka nasansamuka pakuba pekanishisha ifi ifya kulya.	bem
22_2153_0_221_01_211110-214609_bem_50c_elicit_0.wav	"Umukashana nomu lumendo
 bali panse pama tuka"	lam
13_6832_0_131_01_211029-190832_bem_9ed_elicit_0.wav	Ibumba Ilya baume, naba niina pe mfwalashi bale cita amangalo aya ku cimfyanya. Ukuti ba mone uwaishibisha ukui butusha sana	nya
21_1802_4_211_01_211112-114432_bem_83a_elicit_2.wav	namona elyo alekupaika mu mwenso nalimo alebutukilako fimo	
9_2120_0_91_01_211025-131401_bem_ebf_elicit_0.wav	umwanakashi na umwaume nabekala Ku lulamba Ku mumana panshita yakasuba	bem
14_7154_1_142_02_211112-123638_bem_5da_elicit_0.wav	Bushe umwana uyu eshile nabanani ku kamana uku?	toi
27_3402_4_271_01_211111-163546_bem_6f4_elicit_2.wav	eya mukwai pantu ukwipika nako kulanasha saana.	leh
33_4787_1_332_02_211109-193155_bem_b14_elicit_0.wav	uyu umwaice ali mukamana umuli amenshi ayengi	nse
18_8019_3_182_02_211108-141951_bem_433_elicit_1.wav	Abana bainonshita baleishiba bwangu utuntu,ifwe kale twaleteyafye icidunu nefiyenga.	bem
32_4463_1_322_02_211110-182838_bem_947_elicit_0.wav	Bonse babili nabafwala ifyakufwala ifyampepo pamubili.	toi
17_7961_0_171_01_211110-082003_bem_947_elicit_0.wav	Imbwa iyakwata amafufu ayengipamubili nayiminina.	toi
7_5459_1_72_02_170101-071820_bem_74d_elicit_0.wav	kumpela kulemoneka na imyotoka elo na amayanda.	toi
1_52_1_12_02_211026-111320_bem_d90_elicit_0.wav	balemoneka bonse bali mulubilo, bushe amangalo balechita yashani?	bem
28_3657_1_282_02_211111-182508_bem_665_elicit_0.wav	Baleendela kumbali ya musebo, kuli na ifimbaya-mbaya ifyalekana-lekana.	bem
36_5490_2_361_01_211113-145525_bem_654_elicit_1.wav	umulumendo uulelisha ipenga afwele ishati ilyabuta mwapita notwa mutuntula mumbali yamaboko namumukoshi .	bem
1_3760_4_11_01_211103-113527_bem_cee_elicit_2.wav	Imbwa shabasungu shilakwata, nakuba imbwa yakwata amoolu ayepi lelo amasako ayengi. 	bem
18_6788_0_181_01_220116-212443_bem_524_elicit_0.wav	Kalisha wafilimba ali pamusebo alelisha banjo na ukwimba.	bem
34_10818_1_342_02_220128-035821_bem_d0b_elicit_0.wav	bushe iyi imbwa ninshi Ilecita mucibansa muli aka kasuba?	bem
22_7869_3_222_02_211112-200852_bem_50c_elicit_1.wav	uulelukwa ekele panshi ya butanda	lam
22_7745_1_222_02_211111-234405_bem_50c_elicit_0.wav	cipalile baleimba umufolo wa menshi balebomfya na intambo	lam
24_2543_1_242_02_211108-205220_bem_150_elicit_0.wav	Imbaula yakocelapo inama ili munshi ya mwanfuli elo kuli ne chushi.	bem
16_7707_4_161_01_211109-165325_bem_74d_elicit_2.wav	ee , elo uyu umukashana afwile aleumfwafye bwino ifi acitile .	toi
27_9184_2_271_01_211114-001045_bem_f07_elicit_1.wav	Cilemoneka kwati aba lumendo naba temwa sana	nya
27_3321_1_272_02_211111-095041_bem_f07_elicit_0.wav	Bushe cilepala kwati bacilacita inshi?	nya
22_7770_4_221_01_211112-123346_bem_004_elicit_2.wav	Ali fya ka muli uyu musebo	nbl
39_1023_3_392_02_211118-051537_bem_1e5_elicit_1.wav	Bushe finshi abaume naabanakashi abengi abalekana lekana baleecita panshita yalucelo panse yancende iyashingulukwa nefikulwa?	bem
34_4972_1_342_02_211113-165139_bem_50c_elicit_0.wav	Nabafwala amashati yabuuta naba kaputula aba fiita.	lam
4_4522_1_42_02_211030-134205_bem_5a5_elicit_0.wav	elo aba abana abale angala palunkoto Bali aba sangala nganshi mukwai	bem
17_7824_0_171_01_211109-094003_bem_947_elicit_0.wav	Abaantu naba kolongana mukwangala amangalo yapa mutelemuko.	toi
2_421_3_22_02_211026-164040_bem_2a5_elicit_1.wav	Baletinta icakusendelapo ifintu elyo pali na ifikunkubiti fibili ifyabuuta.	
16_6337_2_161_01_220111-114053_bem_5da_elicit_1.wav	Emukwai nibana bwinga nabashi bwinga kwena balekopwa icikope.	toi
33_4746_1_332_02_211109-145743_bem_b14_elicit_0.wav	Kunuma yabo kuli naumbi umwaume uwiminine ukuli injinga	nse
21_7587_3_212_02_220115-141039_bem_62a_elicit_1.wav	Limbi efyo baumfwana ukuti umo ewakupekanya ifyakulya fyabonse cilabushiku	bem
28_3522_2_281_01_211112-154042_bem_d8d_elicit_1.wav	akali panuma kalelolesha kumbali elyo naka sekelela	leh
14_7241_3_142_02_211112-155408_bem_5da_elicit_1.wav	Kanshi eko ikete icimuti ilemona kwati cakulya?	toi
34_5047_3_342_02_211114-010129_bem_50c_elicit_1.wav	Kakopa naiminina pa musebo alekopa.	lam
14_3464_1_142_02_211031-135556_bem_743_elicit_0.wav	Inyali na shaka mukati ninshita yabushiku. Bushe ninshi baleEcita elyo beminine?	bem
39_984_0_391_01_211117-225909_bem_1e5_elicit_0.wav	umwano mukashana napamisho mubili wakwe icakuti amolu nayololoka mumuulu lyena maboko yakwe yapanshi	bem
7_5262_4_71_01_211103-041154_bem_1e5_elicit_2.wav	ngawalolesha mulwelele emo ili umuulu ulemoneka makumbi makumbi	bem
2_4248_2_21_01_211102-131618_bem_2a5_elicit_1.wav	Kuli umulumendo utafwele icakufwala cakumulu, afwelefye itoloshi, pali nefyo alenwa.	bem
12475_2_01_211101-170817_bem_dcc_elicit_1.wav	Awe tesafu, ili lipofu, muti untu babomfya uo babika kumwemfu elo batampa ukubeya pakutila shonse shingafuma.	bem
4_4619_0_41_01_211029-180417_bem_5a5_elicit_0.wav	Mukama muli imbwa isha buuta neya fita ilifye imo	bem
29_9691_1_292_02_220114-214529_bem_84b_elicit_0.wav	Babibile bale teya necangalo icaku bomfya amano	ngo
8_1958_4_81_01_211031-133628_bem_abe_elicit_2.wav	Cili ni munshita ya cungulo	bem
12769_4_01_211103-175232_bem_a35_elicit_2.wav	Amenso yobe yalifwa mune, nalakushitila amabotolo pakuti ulemona bwino, so taulemona ukuti ilya iili kuntashi iyo ulemona ili icanuma cili kunuma elyo napeminina no muntu pakati apo balebutusishe myotoka 	bem
12_6609_2_121_01_211105-163234_bem_9ed_elicit_1.wav	Bambi abali mukati balemoneka ukusansamuka	nya
22_1974_0_221_01_211109-102205_bem_50c_elicit_0.wav	Pali abantu batatu, umulumendo abakashana babili	lam
27_9074_1_272_02_211113-123458_bem_b15_elicit_0.wav	Nafunga nekofi kukuboko kumbi. Alemoneka nasepa umunankwe.	leh
19_1291_1_192_02_211110-073301_bem_d8d_elicit_0.wav	Shitata nafwala ishati lya makumbi makumbi, necisote ca kumucingilila kuma sanso yengesa nga apona.	leh
16_6298_2_161_01_220110-195404_bem_5da_elicit_1.wav	Cilemoneka kwati uyu shitata elo ainuka ukufuma kuncito nomba aleya ku ng'anda.	bem
39_882_1_392_02_211116-154006_bem_901_elicit_0.wav	Kabili ili hema lya katapa katapa lyena lilemoneka namukati	bem
12_2882_0_121_01_211031-100157_bem_bd6_elicit_0.wav	umuntu na toloka ici tukutuku	lam
32_4525_3_322_02_211111-072805_bem_947_elicit_1.wav	Ukulingana nefyo umwna alemoneka cipalile alina insansa saana.	toi
105_2_01_210929-122316_bem_81c_elicit_1.wav	Talebukila ukuli konse, ale-ensha fye, ukwenda uko aleya	bem
17_6509_3_172_02_220112-114628_bem_5da_elicit_1.wav	Kabili shi tata uyu ale pyangila kuci pyango ca kashika.	toi
